PG.ProteinAccessions,PG.Genes,[1] HF_RCF20200718_52ITDR_0nM_1.raw.PG.Quantity,[2] HF_RCF20200718_52ITDR_0nM_2.raw.PG.Quantity,[3] HF_RCF20200718_52ITDR_0nM_3.raw.PG.Quantity,[4] HF_RCF20200718_52ITDR_0nM_4.raw.PG.Quantity,[5] HF_RCF20200718_52ITDR_0nM_5.raw.PG.Quantity,[6] HF_RCF20200718_52ITDR_2nM_1.raw.PG.Quantity,[7] HF_RCF20200718_52ITDR_2nM_2.raw.PG.Quantity,[8] HF_RCF20200718_52ITDR_2nM_3.raw.PG.Quantity,[9] HF_RCF20200718_52ITDR_2nM_4.raw.PG.Quantity,[10] HF_RCF20200718_52ITDR_2nM_5.raw.PG.Quantity,[11] HF_RCF20200718_52ITDR_20uM_1.raw.PG.Quantity,[12] HF_RCF20200718_52ITDR_20uM_2.raw.PG.Quantity,[13] HF_RCF20200718_52ITDR_20uM_3.raw.PG.Quantity,[14] HF_RCF20200718_52ITDR_20uM_4.raw.PG.Quantity,[15] HF_RCF20200718_52ITDR_20uM_5.raw.PG.Quantity,[16] HF_RCF20200718_52ITDR_40nM_1.raw.PG.Quantity,[17] HF_RCF20200718_52ITDR_40nM_2.raw.PG.Quantity,[18] HF_RCF20200718_52ITDR_40nM_3.raw.PG.Quantity,[19] HF_RCF20200718_52ITDR_40nM_4.raw.PG.Quantity,[20] HF_RCF20200718_52ITDR_40nM_5.raw.PG.Quantity,[21] HF_RCF20200718_52ITDR_800nM_1.raw.PG.Quantity,[22] HF_RCF20200718_52ITDR_800nM_2.raw.PG.Quantity,[23] HF_RCF20200718_52ITDR_800nM_3.raw.PG.Quantity,[24] HF_RCF20200718_52ITDR_800nM_4.raw.PG.Quantity,[25] HF_RCF20200718_52ITDR_800nM_5.raw.PG.Quantity
P60709,ACTB,26906168,28254110,29746778,29677816,29763318,29055352,28401516,26186260,26613588,26635294,27814570,27579606,27489968,28902202,27038102,29066008,26307934,27911702,26377342,28845242,27486506,25761012,27207558,26649464,28209436
P60763,RAC3,64680.32813,69264.09375,61258.23438,60059.875,58238.42969,59856.9375,54432.06641,63646.67188,61371.44531,57758,64766.80469,64265.38281,60027.70313,62571.06641,65400.15625,70367.48438,66006.99219,65591.85156,59567.9375,58699.67969,61070.62109,66787.625,64926.39844,60279.19531,55028.64453
P60842,EIF4A1,5437815.5,5544862,5330088,6040757,5097969,5300972.5,5534563,5552025.5,5200786,5180778.5,5375384,5897349,5351666.5,5489428,5557903.5,6575203,5704717.5,5841901.5,5277016,5168235,5428838,6037510,6632079.5,5138813,5347415.5
P60866,RPS20,2799477.25,2887092,2812787.25,2912020.25,2892884.75,2810311.5,2939290.25,2863991.5,2979159,3043406,2827357.25,3010177.5,2802763.25,2853613,2939125,2873735.25,2928531.25,2702086.25,2668954.25,2780609.5,2875112,3030671.75,2904566.75,2810529.25,3214249
P60891,PRPS1,1019808.625,979519.3125,925399.6875,966958.3125,1035566.5,957692.5625,982598.0625,989344.5,1008861.813,954030.3125,998656.5625,969826.1875,926002.125,976076.5625,931287.4375,834869.625,905136.6875,939689.875,993807.375,1039712.5,999306.0625,925298.1875,897917.5625,1066414.25,1007520
P60900,PSMA6,3000767.5,2918352.5,2920999.75,2941655.75,3086737.25,3072350.25,2976902.5,3001753,2904339.5,3157007,3013843.75,2765940,3058986.5,3024119.75,3048036,2800160.75,2823789.25,3032748.75,3031702.25,3026288,2961882.5,3308016,3109840,3334964,3322593
P60903,S100A10,35533.48047,36243.875,21903.28906,22389.24414,42020.49219,37629.15625,33360.64063,38153.82031,28335.37695,28364.8418,32464.29492,21508.12891,36852.33594,37417.98828,25648.33008,32522.83789,29093.54688,36391.02734,36562.44922,33773.12891,39313.38281,17720.48438,19978.47461,25086.08203,17045.68945
P60953,CDC42,842829.4375,806600.875,862622.375,861535.75,822183.75,879937.5625,841374.875,877381,895417.5,854056.5625,863802.8125,861654.9375,881534.1875,880455.5625,929657.0625,921113.6875,861823.875,895800.6875,865377.5625,959320.875,900369.375,799146.8125,833419.375,875943.8125,859896.3125
P60981,DSTN,714816.4375,673930.625,719889,675889.25,721826.5625,742201.9375,705501.0625,729972.25,685269.4375,752766.125,717796.5,691933.0625,738090.3125,688123.875,731084.6875,678657.1875,655631.4375,682936.125,711422.125,723765.75,708764.375,795656.6875,740526.25,775206.5,824538.8125
P60983,GMFB,374173.8438,362679.9375,365794.9688,346917.5625,367004.8125,380922.25,341625.3438,367985.3438,349893.0938,389092.9375,365249.1563,320227.2813,359441.625,334273.3438,334754.7188,299725.0313,350409.9375,355748,374172.375,373332.1563,370483.2813,366266.7813,327424.8438,378912.1563,379102.0625
P61006,RAB8A,12731.96973,17115.16406,18661.20313,21964.85938,12211.11133,14720.47656,19153.25195,19242.58594,20111.47656,21184.16797,15953.93555,19445.22266,19626.96875,19087.05664,23934.23828,21792.92188,13042.99512,21085.36719,18367.57031,20164.14844,10201.64453,15909.16699,17204.78711,20185.74805,17764.37305
P61011,SRP54,224857.375,219089.6094,221011.7656,230449.4844,200958.7344,189498.3594,224348.7031,207227.9844,218225.5781,204435.1563,211202.2188,226391.9375,191303.4219,211374.5781,230384.3281,262958.75,218600.0469,202457.2813,202221.1563,196722.4063,211700.5625,223615.9219,232924.7813,197118.6719,205202.2656
P61018,RAB4B,65272.17969,52821.32813,69978.52344,68098.9375,63235,69350.3125,69870.88281,70333.35938,71727.625,73773.09375,54624.21484,55145.68359,50576.94531,72215.57813,78194.35156,59804.02344,54851.61719,58730.42578,66721,76200.96094,68375.09375,76913.46094,69000.02344,62657.90234,118103.9922
P61019,RAB2A,140818.0313,131607.9375,156552.7188,159736.7344,144813.5938,149063.75,146031.2656,152825.3125,145584.7969,163955.5313,146651.25,145188,125292.5625,140992.75,151203.6406,133723.9688,140113.7813,129777.1172,154156.6719,151416.8438,143555.75,172486.5313,151186.875,142789.2031,156965.9375
P61020,RAB5B,39825.41406,48909.40625,36154.34766,44906.58203,45961.92969,46576.76953,38696.11719,39902.60156,49911.58984,40187.92969,32156.91211,39802.71094,42174.45313,40829.29297,45116.88281,44347.65234,46240.05859,40703.8125,41123.18359,41263.73047,40459.21094,56498.09766,42912.86328,44356.3125,42137.08984
P61024,CKS1B,360133.1563,344413.5625,345916.4063,337782.25,363369.4063,356194.4063,336737.125,342381.4063,345140.7188,377370.8125,366375.75,329344.9375,362300.9375,344107.4063,362296.1875,295003.6875,316934.75,326087.1563,353516.4063,339164.25,330183,413083.7813,351169.2188,359376.125,369407.9375
P61026,RAB10,275326.6563,262050.9531,268982.7813,295371.25,287600.4375,240564.8594,281968.5938,265787.125,249401.25,267736.75,281167.7813,295502.0938,261363.9531,270971.9063,271280.5625,250073.6875,279016.0625,283418,272624.6563,274322.25,303567.6563,297801.625,287434.875,294716.8438,284246.625
P61077;P62837,UBE2D3;UBE2D2,1656281.5,1596771.5,1634195.625,1775875.25,1736321.125,1800804.5,1709106.75,1707358.75,1741488,1826184.5,1534821.375,1644252.625,1675250.5,1613892.625,1776062.5,1634249.5,1736528.5,1675460.875,1772633.875,1753871.75,1670496.875,1840456.125,1710665.875,1633913.5,1709704.75
P61081,UBE2M,1294344,1205902,1259847.625,1348771.75,1376332.125,1415086,1341174.875,1248450.375,1295416.375,1340648.125,1299525.5,1129910.375,1256478.25,1305495.25,1331728.875,1253190.875,1202995.5,1277145.5,1367568.375,1418254.25,1289959,1529862.25,1374191,1361104.75,1401259.25
P61086,UBE2K,1655827.375,1824081.25,1761229.75,1625600.875,1803520.875,1817469.875,1667347.875,1699121.5,1732316.5,1811972.375,1651870.625,1647813.875,1732004.5,1732514.625,1642216.25,1526239.625,1641089.625,1690212.25,1752597.75,1800047,1768876.25,1647596.375,1548300.375,1810118.875,1800701.25
P61088,UBE2N,6198019.5,6114415.5,6325619,6214113,6359349.5,6706710.5,6290724.5,6193484.5,6223258,6521752,6129555,5958331.5,5937476.5,6476323.5,6127879,5788580.5,5795225,6314735,6653246.5,6587816,6528512,7316768.5,5898710.5,6550072.5,6884219
P61106,RAB14,234643.8438,224289.4531,238349.6563,212826.9063,229025.8594,238663.9219,199948.3125,242914.625,217864.4531,239897.3125,237435.0156,214086.0938,212221.1094,218149.5938,207395.8125,227398.5313,221202.5938,212449.4688,221755.2344,222522.2656,235555.1875,189915.4688,189974.5781,229802.5625,217904.6719
P61158,ACTR3,885687.5625,879017.8125,877589.3125,897940.9375,898933.375,937056.6875,875022.125,907065.4375,877153.1875,950425.0625,897419.125,848006.8125,890487.5625,872998.625,998802.625,853330.125,850011.75,882288.5625,920634.375,923844.875,871736.25,1042887.125,947421.125,888694.25,901365.125
P61160,ACTR2,834047.0625,769670.5625,772811.125,733695.375,732384.9375,770342.8125,717154.375,752778.25,736018.9375,787208.125,803110.25,780330.25,741886.25,752535.75,739505.625,769099.125,720024.125,766289.5,760957.25,754023.9375,762192.0625,837194.9375,732822.9375,760862.9375,733108.3125
P61163,ACTR1A,763100.9375,723058.875,730209.375,763171,747937.25,793060.0625,713050.1875,744814.5625,755373.25,799988.8125,735877.3125,750037,797657.875,730617.125,802160.0625,684676.4375,716871.5,747485.0625,762095.5,727295.9375,714561.5,886790.625,785056.625,753346.5625,766148.5625
P61201,COPS2,593935.5,533076.5,544856.875,484008.4688,516524.5,555912.1875,498143.75,540822.4375,522078.3438,539465.75,577985.5,526614.1875,537716.3125,521825.1563,514989.0313,555602,513340.75,530600.25,522084.7813,512988.5313,498646.5,536243,510430.8125,491888.1875,502607.5938
P61218,POLR2F,218168,220624.3906,184059.0938,195983.4844,199044.0313,199437.2656,178134.0469,186343.25,181064.0938,195709.9531,205474.7188,193575.5156,206212.125,199545.4219,191869.5469,193886.1563,179959.4063,188181.6875,179450.5313,185314.6719,183196.4375,273932.25,231842.7344,208046.5313,211226.875
P61221,ABCE1,1406166.5,1354963.375,1323450,1363543.5,1277270.5,1448244.375,1316163.5,1395266.875,1347010.125,1358391,1294601.25,1268043.25,1357993.5,1374679.75,1365858.875,1371854,1381385.125,1312689.5,1400646.375,1413734.125,1375370,1465376.875,1400368.875,1437397.75,1469191.5
P61224,RAP1B,439792.2188,413288.6563,424810.1875,406456.7813,431805.75,453670.3438,417043.9375,413872.8125,431538.3125,457721.0938,445476.7813,422160.625,417957.9063,433809.4063,470398.1875,415921.4063,378658.375,403926.4063,418613.4688,443414.4375,427773.7188,432514.875,404380.4063,435790.9688,469171.7813
P61244,MAX,18345.11523,19237.05273,23971.88477,18692.62305,18863.90234,21744.75195,18778.50195,22472.37109,15957.53809,19227.01563,20221.1543,19105.38281,24390.70117,17938.3457,18766.79102,14595.23633,16221.37695,19576.48047,20498.21484,18564.21094,20575.42188,27678.58594,24922.91992,16196.76758,22873.30273
P61247,RPS3A,3105934.75,3260027.75,3199299,3645178.75,3010204,2998609.5,3331425.5,3145385.5,3252752,3139385.5,3101831,3155331,3083638.25,3256967.75,3364667.75,3845076.5,3292841,3121326.5,3104626.75,2954580,3009413,3794253.25,3790131,2967613.5,3214151
P61254,RPL26,246854.4844,203955.0625,217442.5625,255453.7813,222402.2031,200295.9063,244387.9063,227906.4688,228794.6875,238632.5625,265819.8125,272698.2188,236089.2188,261005.5313,286964.875,289565.9063,244615.4844,293152.0625,259204.3594,222886.0781,224535.9219,287460.375,315869.2188,225329.6094,241607.625
P61289,PSME3,1787403.5,1715023.625,1836669.25,1642236,1827039.125,1824692.875,1651258.25,1768933.875,1761213.875,1815199.5,1682938.625,1723734.125,1671985.25,1730862.125,1728099.875,1595938.875,1686462.625,1753429.125,1829351.875,1782293.5,1732673,1666308.75,1621555.125,1646912.375,1742404.75
P61313,RPL15,4673520,4552260,4558189.5,5073289,4450256,4329609,4844943,4639173,4730439,4622484,4646010.5,4806581,4427338,4691523.5,4630623.5,4793051,4978689,4544846,4596765,4558375,4589531,5656770,5135049,4263485.5,4570563
P61326,MAGOH,188779.3281,156441.9063,153502.5938,162698.125,140987.1094,150251.7344,137576.8594,160087.3438,152906.8906,136455.8594,200494.7344,177998.8281,165522.8125,153131.375,156871.5156,226577.3906,174763.5156,176800.5469,162107.2031,169968.5938,157372.4844,185569.3281,193827.8594,159630.2969,149586.0938
P61353,RPL27,3978346.25,4188328.75,4012608.75,4373660,4008467.5,4078896,4305305,4161392,4123834.75,4068767.75,4021645.25,4200416.5,3887748.75,4148900,4170175.5,4601049,4200817.5,4132181.5,4009374.5,4105301.5,4040492.5,4470590,4378691.5,3724085.25,3998145
P61421,ATP6V0D1,34845.57031,34028.59375,38969.28906,42421.29688,33505.0625,34283.25781,39185.28516,38507.88672,37261.1875,32981.36328,34324.03906,41099.15625,33329.67188,36903.59766,41353.70703,48981.09375,41066.9375,36491.91406,31809.11523,32132.78906,36359.33203,40930.88281,40662.55078,31560.60547,35478.40234
P61457,PCBD1,388402.6563,384785.7188,381007.8438,395321.25,379818.25,372325.6563,373533.2813,391975,370073.6563,398356.875,392070.7813,367110.9375,375946.7188,382049.6875,384016.25,366740.4688,378077.8438,381281.2188,407607.4375,388617.375,363700.5,478419.8438,413041.2813,400909.5938,397167.3438
P61513,RPL37A,485713.9063,497926.0938,588324.875,632090.375,554016.875,528496.8125,643718.4375,504323.9375,585331.3125,485431.5313,592238.625,465721.2188,548305.8125,599888.875,574903.875,646484.8125,581044.5625,537265.3125,561956.5,626804.125,549298.5,633432.9375,657361.375,517114.2813,555653.625
P61586,RHOA,1771038.625,1652700.625,1815449.125,1754027.875,1859559.625,1888274.125,1815556.125,1874472.25,1869456.5,1915502.75,1845983.25,1702780.125,1697604.5,1791354.5,1895795.375,1853298.125,1644454.75,1671540.375,1744409.375,1911535.125,1837197.75,1913602.5,1737784.5,1899593.875,2017664.875
P61599,NAA20,80676.92188,89165.75,90250.77344,91294.625,82271.96094,87469.92969,80970.80469,89286.64844,81386.39844,88128.53906,81320.5,89499.29688,78723.88281,73901.58594,87589.14063,95326.9375,91196.50781,84078.20313,79685.67969,90292.625,83157.08594,90574.48438,90600.64844,89560.47656,86882.1875
P61604,HSPE1,2853384.5,2711600.75,2854922,3419283,3152785.75,2889070,2795819.75,2977490.75,3166305.25,3146012,2827814.5,2640699,3033503.5,3027183.5,3251572,2578272.5,2726281,3219128.25,3620170.5,2990552.5,2682379.5,3650898.75,4067688.25,3256395.75,3144088
P61626,LYZ,18962.91602,23634.2793,128024.375,58537.10547,88864.22656,19101.40625,15828.98926,8819.624023,14378.53516,46946.53125,2207.679443,7588.124023,11145.20117,26768.29297,41233.92578,31892.56055,127467.8047,29645.67188,11131.04785,14489.88086,13047.84082,18331.98633,21707.14844,43541,5283.062012
P61758,VBP1,1515299.75,1420850.625,1533210.375,1419759.375,1456760,1550887.125,1469160.5,1511682.125,1410644.5,1572013,1541909.625,1477598.5,1488308.25,1536773.75,1468823.25,1393858.625,1460519.375,1423416.125,1561242.875,1503131.875,1456154,1735045.5,1569939.25,1506188.5,1533310.125
P61764,STXBP1,16623.39258,19025.21094,20257.41406,22208.73828,17914.14453,16777.0957,20255.41992,17387.10547,17703.30664,15767.96387,18904.3418,17485.04688,15653.9375,20114.1582,21123.95117,22301.22266,20233.6875,18232.99219,18388.82031,18498.42773,18972.0293,17070.04883,21543.40234,18217.71484,20426.29492
P61769,B2M,30952.04492,33181.25391,30308.58008,32079.10742,34203.13281,33573.89453,28093.46875,32674.26758,30225.4043,28047.96875,23708.11328,25566.07227,30865.17578,33952.42969,31585.60352,28947.31641,27668.44531,30630.00586,31564.61914,31155.49805,33008.86719,26327.43945,31249.54883,24494.05469,31516.43945
P61916,NPC2,811741.3125,786068.75,775934.4375,796103.625,823323.6875,824523.875,812769.6875,755122.875,805008.25,775620.125,810382,796220.4375,818681.125,748465.375,729779.625,629611.375,802949.375,793753.875,843999.8125,898180.125,737142.25,855806.1875,799417.875,856841.25,832699.875
P61923,COPZ1,824639.5,802482.6875,831374.4375,803853.625,839035.125,783164.625,797277.8125,803701.125,814764.875,876177.5,818051.5625,871890.125,776272.875,880472.5,850664.25,797303.375,803512.75,809838.375,849785.125,893462.8125,869887.375,916869.9375,815992.6875,835460.3125,891157.875
P61956,SUMO2,6230.716309,2074.597168,1137.173462,1670.355957,17549.625,1302.647461,4179.902344,5559.507813,5694.979004,781.9028931,1968.897949,1311.157104,11479.84766,2080.756836,1827.439209,1205.624268,2108.841553,3719.135742,3890.394043,2217.488525,2694.85791,3013.14502,3757.782227,1220.224487,821.2373657
P61960,UFM1,214201.7031,202319.2031,189050.9531,193727,226860.4219,220114.125,184888.7969,210058.7188,202524.2031,234972.6563,212258.0625,209034.7344,209290.8281,226829.4219,219626.75,193854.4375,207962.5781,198660.8594,212597.9375,225393.4375,230149.0156,183850.7813,184444.0313,206420.2031,223235.875
P61962,DCAF7,142276.4688,169422.7031,146100.5,179331.2188,155304.0313,137872.6719,163468.4531,162857.4844,156305.9375,134891.0781,209656.3906,149092.9063,204314.125,156986.0938,177126.5469,172029.4844,177347.8906,181048.6406,195935.2344,168448.9063,190284.5625,217959.6563,212995.9844,196315.9531,182233.3594
P61964,WDR5,250950.1406,255131.7969,256639.5625,254314.625,249905.9844,255640.0781,274903.9375,264679.5,259521.3438,264489.125,243582.0313,260436.9688,253735.5156,268508.25,262481.1563,257424.5469,258889.5625,258222.2031,251709.2188,265759.5,266854.375,250244.3125,251656.9688,260470.5938,276906.625
P61966,AP1S1,180739.2344,194037.2344,180223.75,171828.875,173397.0625,188057.125,170236.6875,187055.1719,173023.2188,182441.125,185787.0313,184865.625,183746.8125,187266.3125,170883.3125,199865.6563,188648.875,196667.375,173798,184514.8125,185849.9688,180767.2656,171660.875,184056.1875,179456
P61970,NUTF2,1752318.25,1680052.5,1635225,1554271.375,1613799.25,1703918.625,1536298.5,1669255.375,1574573.875,1691633.125,1723742.25,1590435.375,1770066.75,1686263.125,1597921.75,1569878.125,1545116,1709604.75,1692910.25,1619590,1601216.375,1919010,1706673.75,1690798.375,1578860.75
P61978,HNRNPK,5400472.5,5987889,5911408,5373310.5,5756423.5,5675075,6165854.5,5654026,5814448.5,6023932,5144882,5600449.5,5615590.5,5663523.5,5877494,5645214.5,5948014,5073291.5,5311609,5887624,6098217,4682655.5,5214877,5737570.5,5888012
P61981,YWHAG,5432004.5,5514767.5,5703060.5,4807059,6134740,5573315,5661910.5,5553799,5451746.5,5939480,5355615,5539394,5509393,5377432,5816329.5,4461797,5209854,5302638,5306037.5,5767401.5,5614992,4787650,4558470,5505448,5660792
P62070,RRAS2,34046.94531,36526.34375,37038.00781,34685.71094,37292.73047,33902.33203,34511.84375,31189.19531,35233.75391,30852.79297,40202.4375,35432.91016,32721.13672,39276.28906,35949.19531,38335.69531,33780.1875,34961.375,34083.55469,40496.20313,36418.29297,29918.34766,30650.48242,34265.69141,34561.48438
P62072,TIMM10,61455,45596.27734,54500.92969,47106.16797,52336.38281,57769.95313,49226.49609,59713.31641,58390.75,54599.76563,60933.28125,61200.78125,37706.73438,52924.64063,56782.3125,44435.3125,40608.16016,42605.35156,43226.00781,54616.48438,58393.02344,65182.08984,50956.51563,60378.67188,65095.17578
P62081,RPS7,2289246,2401678.25,2385292,2764064,2201739.5,2288544.75,2509317.5,2158839.75,2343476,2109325.25,2266696.5,2548996,2383253.75,2208160,2473164.75,2707627.25,2383016.5,2417246.5,2209928.75,2192046.5,2372355.5,2648250.25,2625640.25,2318749.5,2525119.25
P62136,PPP1CA,573891,687424.1875,605974.8125,736679.25,618884,617217.125,629098.375,644350.75,602480.9375,599111.5,529300.4375,597823.25,669852,607908.0625,624525.6875,595382.0625,665010.3125,689956.5,711205.625,599312.6875,580393.4375,869663.6875,822436.4375,620829.8125,585659.5
P62140,PPP1CB,278527.9688,299385.0938,280759.3125,315394.3125,277769.5625,288483.3125,278524.4063,289841.7813,274829.25,283504.25,262175.0625,287882.9063,292087.4063,286863.7813,279168,252983.2344,288994.7188,290303.5,289270.375,265077.8125,267983.4688,340929.0313,326309.3438,282155.9063,262594.4688
P62191,PSMC1,902596.3125,941885.4375,899794.875,918963.125,842337.125,898704.25,920582.9375,915560.5625,900259.1875,891516.5,894661.4375,910229.1875,907395.1875,909261.0625,881143.0625,1002331.25,975792.9375,941005.4375,914102.4375,883542.1875,920669,944673.25,967774.0625,837010.75,878333.3125
P62195,PSMC5,805039.8125,864604.5625,826847.5,854181.4375,802451.875,814889.5,844623.5,811867.3125,826062.6875,813539.4375,868313.25,824642.75,801974.625,831213.75,847201,885404.4375,865395.5,852556.6875,828554,819141.8125,862818.8125,790392.125,841515.375,784890.8125,839411.8125
P62241,RPS8,3396241,3355194.25,3525914.75,3887980.25,3401703.25,3416418,3739039,3449166.75,3698133.5,3519881.25,3339453.75,3457743,3258504.25,3505343.5,3743972,4062757.75,3614952.75,3396674,3431391.75,3436905.5,3307556.25,3556051.25,3831618.75,3145111.25,3527544.5
P62244,RPS15A,2418572.75,2422648.25,2463834,2796681.5,2379951.75,2381158.25,2604931.25,2491147.5,2597162.75,2451106,2452159.25,2526851.75,2432663.5,2698908.75,2815531.25,3044333,2530492,2428420.5,2355402.5,2361702,2423511.75,3017413.75,3098917.5,2255909,2619361.75
P62249,RPS16,4666683,4517575,4629343,5204303.5,4653666,4549761.5,5162156,4485247,5045793.5,4651368.5,4959581,4819576,4477049.5,5020848,5328317.5,5636896.5,4967861.5,4857339,4790364.5,4655741,4786169,5235208.5,5611791.5,4472277.5,5115697.5
P62253,UBE2G1,326599.7188,288717.875,295381.5313,317055.4063,319663.9375,305251.125,292212.2813,314813.5625,366184.4375,295894.7813,303776.0313,332435.3438,293574.9375,332806.625,344330.2188,284004.25,309853.875,329386.5313,360710.6563,346843.3125,294994.9063,348353,323707.8438,340280.1563,339755.125
P62256,UBE2H,114899.1406,111277.3047,115368.6875,111410.4766,118717.9844,116911.0625,112131.4922,122105.2813,111405.0234,120631.1016,105139.4688,101785.1797,116329.2813,109630.2578,116511.9141,102343.9531,103674.8203,122860.25,113266.9453,117993.4844,121193.3672,138168.8281,128436.1484,124359.0469,115827.3203
P62258,YWHAE,9278961,7883010,8607968,7483186,8494025,9354055,8125628,8236621.5,8575855,9314526,8362666,7788993.5,7619230,8161256.5,8775656,7477982.5,6658783,7384176.5,8291951.5,9137320,8213180,7010948,7293257.5,8490950,9644140
